id,name,abbreviation,other_names,description,classification,parent_id,founding_date,dissolution_date,image,url,jurisdiction_code,phone,email,address,contact,tags,source_url
de/bundesanstalt-fur-landwirtschaft-und-ernahrung,Bundesanstalt für Landwirtschaft und Ernährung,,,"Die Bundesanstalt für Landwirtschaft und Ernährung (
BLE
) ist zentraler Dienstleister mit hoheitlichen Kontrollfunktionen im Geschäftsbereich des Bundesministeriums für Landwirtschaft, Ernährung und Verbraucherschutz. Sie ist eine bundesunmittelbare, rechtsfähige Anstalt des öffentlichen Rechts.
Das Aufgabenspektrum der 
BLE
 ist vielschichtig: 

Hierzu zählen beispielsweise unterstützende Maßnahmen zur Stärkung einer nachhaltigen Agrar-, Forst- und Ernährungswirtschaft sowie des Ländlichen Raumes. Die 
BLE
 überwacht die Qualität zahlreicher Agrarprodukte und sorgt für eine grundsätzliche Stabilität der Märkte. Unter diesem Fokus ist sie für die Umsetzung von Agrarmarkt- und Außenhandelsregelungen zuständig.
Als nationale Marktordnungsstelle der 
EU
 trägt sie unter anderem mit Intervention und den Beihilfen für die private Lagerhaltung zur Marktstabilität wichtiger Agrarprodukte bei. Mit ihren Fischereischutzbooten sichert sie die Einhaltung des Fischereirechtes sowie die für Deutschland geltenden Fangquoten. Zur Sicherung hoher Produktqualität kontrolliert sie die Beschaffenheit von Obst und Gemüse beim Import. Ebenso regelt und überwacht die 
BLE
 die Rückverfolgbarkeit von Rindfleisch und plant die Ernährungsnotfallvorsorge der Bevölkerung im Krisenfall. 
Darüber hinaus setzt die 
BLE
 bundesweite Programme zur richtigen Ernährung, dem ökologischen Landbau oder der biologischen Vielfalt um. In diesem Zusammenhang fördert sie innovative Agrarforschungsvorhaben und die nachhaltige Landwirtschaft. Von vielen Aktivitäten des Bundes und der Länder in den ländlichen Gebieten laufen die Netzwerke bei der 
BLE
 zusammen. 
Des Weiteren fungiert die Bundesbehörde als Servicestelle und wissenschaftliche Informationseinrichtung für das 
BMELV
. So sind ihre Mitarbeiter für umfangreiche Statistiken aus der Land-, Ernährungs- und Forstwirtschaft verantwortlich, die zur Grundlage für eine sachgerechte Meinungsbildung in der Fachöffentlichkeit dienen. Als zentrale Vergabestelle führt die 
BLE
 für Bundesbehörden im Geschäftsbereich des Ministeriums die kompletten Beschaffungs- und Vergabeverfahren durch. Als Wissens- und Technologietransfereinrichtung unterstützt die 
BLE
 das Bundesministerium mit vielfältigen IT-Dienstleistungen und betreut die Onlineredaktion zahlreicher Internetangebote.
Standorte

Die 
BLE
 wurde 1995 in Frankfurt am Main gegründet. Sie ging aus der Zusammenlegung der Bundesanstalt für landwirtschaftliche Marktordnung (
BALM
) und des Bundesamtes für Ernährung und Forstwirtschaft (
BEF
) hervor. Seit 2005 ist der Hauptsitz der 
BLE
 in Bonn. Die Fachreferate für die Fischwirtschaft und -kontrolle, die Fangregulierung und die Bereederung der Schiffe sind in Hamburg ansässig. Dazu gehörige Dienststellen befinden sich in Bremerhaven, Cuxhaven und Rostock. Daneben hat die 
BLE
 Büros für Tätigkeiten der Qualitätskontrolle in Bremerhaven, Frankfurt am Main (Flughafen, Großmarkt), Hamburg (Hafen, Großmarkt) und am Kölner Großmarkt. Zusätzliche Außenstellenbüros befinden sich in Berlin, Weimar und München.

Siehe http://www.bund.de/DE/Behoerden/B/BLE/Bundesanstalt-fuer-Landwirtschaft-und-Ernaehrung.html",Andere,,,,,http://www.ble.de,DE,,info@ble.de,"Deichmanns Aue 29
53179 Bonn, Nordrhein-Westfalen
Deutschland
Telefon: 
+49 22899 6845-0
Fax: 
+49 22899 6845-3444
info@ble.de


  
Außenstelle Hamburg
Haubachstraße 86
22765 Hamburg, Freie und Hansestadt Hamburg
Deutschland
Telefon: 
+49 40 30 6860-0
Fax: 
+49 40 30 6860-60
ast-hamburg@ble.de

  
Außenstelle München
Thalkirchner Straße 81
81371 München, Freistaat Bayern
Deutschland
Telefon: 
+49 89 746347-0
Fax: 
+49 89 746347-15
ast-muenchen@ble.de

  
Außenstelle Weimar
August-Baudert-Platz  4
99423 Weimar, Freistaat Thüringen
Deutschland
Telefon: 
+49 3643 8468-6
Fax: 
+49 3643 8468-89
ast-weimar@ble.de","Hauptadresse
Deichmanns Aue 29
53179 Bonn, Nordrhein-Westfalen
Deutschland
Telefon: 
+49 22899 6845-0
Fax: 
+49 22899 6845-3444
info@ble.de","Bundesanstalt für Landwirtschaft und Ernährung, BLE, Landwirtschaft, Ernährung, Verbraucherschutz, Agrarwirtschaft, Verbraucherrecht",
de/bundesanstalt-fur-materialforschung-und-prufung,Bundesanstalt für Materialforschung und -prüfung,,,"Die Bundesanstalt für Materialforschung und -prüfung 
(BAM)
 ist eine technisch-wissenschaftliche Bundesoberbehörde im Geschäftsbereich des Bundesministeriums für Wirtschaft und Technologie 
(BMWi)
. Als Bundesoberbehörde erfüllt die
 BAM
 hoheitliche Funktionen zur öffentlichen technischen Sicherheit. Dazu zählen insbesondere Aufgaben im Rahmen des Gefahrstoff- und Gefahrgutrechts

Siehe http://www.bund.de/DE/Behoerden/B/BAM/Bundesanstalt-fuer-Materialforschung-und-pruefung.html",Obere Bundesbehörde,,,,,http://www.bam.de,DE,,info@bam.de,"Unter den Eichen 87
12205 Berlin, Berlin
Deutschland
Grosskundenanschrift:
12200 Berlin
Telefon: 
+49 30 8104-0
Fax: 
+49 30 8112029
info@bam.de


  
Nebensitz Berlin
Scharnhorststraße 34 - 37
10115 Berlin, Berlin
Deutschland
Telefon: 
+49 30 20149
Fax: 
+49 30 2014-1070
info@bam.de

  
Freiversuchsgelände Horstwalde
An der Düne
15837 Baruth/Mark, Brandenburg
Deutschland
Telefon: 
+49 30 8104-0

  
Zweiggelände Adlershof
Richard-Willstätter-Straße 11
12489 Berlin, Berlin
Deutschland
Telefon: 
+49 30 8104-0

  
Zweiggelände Fabeckstrasse
Unter den Eichen 44 - 46
12203 Berlin, Berlin
Deutschland
Telefon: 
+49 30 8104-0","Hauptadresse
Unter den Eichen 87
12205 Berlin, Berlin
Deutschland
Grosskundenanschrift:
12200 Berlin
Telefon: 
+49 30 8104-0
Fax: 
+49 30 8112029
info@bam.de","Bundesanstalt für Materialforschung und Materialprüfung, BAM, Materialkontrolle, Warenprüfung, Gefahrstoffrecht, Gefahrgutrecht,",
de/bundesanstalt-fur-post-und-telekommunikation,Bundesanstalt für Post und Telekommunikation,,,"Zur Wahrnehmung der sich aus dem Postneuordnungsgesetz ergebenden Rechte und Pflichten in Bezug auf die aus den Teilsondervermögen der Deutschen Bundespost hervorgegangenen Aktiengesellschaften wurde die Bundesanstalt für Post und Telekommunikation als Anstalt des öffentlichen Rechts errichtet.
 
Aufgaben der Bundesanstalt sind:
 
Unternehmensbezogene Aufgaben 
u. a.
Prüfung von Entscheidungen der Unternehmen im Personalbereich,
Mitwirkung bei der Genehmigung der Stellenpläne der Aktiengesellschaften.
Soziale Aufgaben
- Weiterführung der Sozialeinrichtungen der ehemaligen Deutschen Bundespost, als da sind
die Postbeamtenkrankenkasse
das Erholungswerk der Deutschen Bundespost
die Versorgungsanstalt der Deutschen Bundespost
das Betreuungswerk Post - Postbank - Telekom
- Erstellung von Grundsätzen der Wohnungsfürsorge.
 
Hervorzuheben ist, dass die Bundesanstalt am operativen Geschäft der Aktiengesellschaften nicht teilnimmt.

Siehe http://www.bund.de/DE/Behoerden/B/BAnstPT/Bundesanstalt-fuer-Post-und-Telekommunikation.html",Andere,,,,,http://www.banst-pt.de,DE,,webmaster@banst-pt.de,"Heinrich-Konen-Straße 1
53227 Bonn, Nordrhein-Westfalen
Deutschland
Grosskundenanschrift:
53222 Bonn
Telefon: 
+49 228 9744-0
Fax: 
+49 228 9744-870
webmaster@banst-pt.de


  
Außenstelle Stuttgart
Maybachstraße 54 - 56
70469 Stuttgart, Baden-Württemberg
Deutschland
Telefon: 
+49 711 1356-0
Fax: 
+49 228 9744-870
webmaster@banst-pt.de","Hauptadresse
Heinrich-Konen-Straße 1
53227 Bonn, Nordrhein-Westfalen
Deutschland
Grosskundenanschrift:
53222 Bonn
Telefon: 
+49 228 9744-0
Fax: 
+49 228 9744-870
webmaster@banst-pt.de","Bundesanstalt für Post und Telekommunikaion, BAnstPT, Postneuordnungsgesetz, Postwesen, Postdienst, Telekommunikationsdienst",
de/bundesanstalt-fur-straßenwesen,Bundesanstalt für Straßenwesen,,,"Die Bundesanstalt für Straßenwesen 
(BASt)
 ist ein technisch-wissenschaftliches Institut des Bundesministeriums für Verkehr, Bau und Stadtentwicklung 
(BMVBS)
. Sie gibt dem Ministerium in technischen und verkehrspolitischen Fragen wissenschaftlich gestützte Entscheidungshilfen und wirkt maßgeblich bei der Ausarbeitung von Vorschriften und Normen mit.
Auf ihren Testanlagen und bei Themen von besonderer Bedeutung leistet die BASt eigene Forschungsarbeit. Auch Beratungs- und Gutachtertätigkeiten sind Teil ihrer Aufgaben. Außerdem bewertet die 
BASt
 die Qualität von Dienstleistungen und beurteilt die Qualität von Produkten. Hierzu führt sie Akkreditierungen, Prüfungen, Anerkennungen und Lehrgänge durch.

Siehe http://www.bund.de/DE/Behoerden/B/BASt/Bundesanstalt-Strassenwesen.html",Obere Bundesbehörde,,,,,http://www.bast.de,DE,,info@bast.de,,"Hauptsitz
Brüderstraße 53
51427 Bergisch Gladbach, Nordrhein-Westfalen
Deutschland
Postanschrift:
Postfach 10 01 50, 51401 Bergisch Gladbach
Telefon: 
+49 2204 43-0
Fax: 
+49 2204 43-673
info@bast.de","Bundesanstalt für Straßenwesen, BASt, Verkehrspolitik, Straßenwesen,",
de/bundesanstalt-fur-vereinigungsbedingte-sonderaufgaben,Bundesanstalt für vereinigungsbedingte Sonderaufgaben,,,"Im Hinblick auf den erreichten Abarbeitungsstand und die daraus resultierende zunehmende Unwirtschaftlichkeit der Aufgabenerledigung durch die Bundesanstalt für vereinigungsbedingte Sonderaufgaben (
BvS
) hat diese zum 31. Dezember 2000 ihr operative Tätigkeit eingestellt. Zum Jahresende 2003 haben auch die verbliebenen Verwaltungsorgane ihre Arbeit eingestellt. 

Es verbleiben noch technische Restarbeiten wie die Abwicklung langlaufender Privatisierungsverträge. Dafür wird die 
BvS
 weiterhin als Rechtsträger mit externen Geschäftsbesorgern benötigt. Die Restaufgaben sind entweder auf andere Einrichtungen übertragen oder werden unter dem Namen und auf Rechnung der 
BvS
 geschäftsbesorgend von Dritten erledigt.

Siehe http://www.bund.de/DE/Behoerden/B/BvS/Bundesanstalt-fuer-vereinigungsbedingte-Sonderaufgaben.html",Andere,,,,,http://www.bvs.bund.de,DE,,Sekretariat.Abwickler@bvs-mail.de,"Schönhauser Allee 120
10437 Berlin, Berlin
Deutschland
Telefon: 
+49 30 2451-1009
Fax: 
+49 30 2451-1012
Sekretariat.Abwickler@bvs-mail.de","Hauptadresse
Schönhauser Allee 120
10437 Berlin, Berlin
Deutschland
Telefon: 
+49 30 2451-1009
Fax: 
+49 30 2451-1012
Sekretariat.Abwickler@bvs-mail.de","Bundesanstalt für vereinigungsbedingte Sonderaufgaben, BvS",
de/bundesanstalt-fur-wasserbau,Bundesanstalt für Wasserbau,,,"Die 
BAW
 ist eine Oberbehörde im Geschäftsbereich des 
Bundesministeriums für Verkehr, Bau und Stadtentwicklung
 mit Sitz in Karlsruhe und Dienststellen in Hamburg und Ilmenau. Die BAW ist das zentrale Institut der Wasser- und Schifffahrtsverwaltung des Bundes (
WSV
) für die gesamte praktische und wissenschaftliche Versuchs- und Forschungsarbeit auf den Gebieten Wasserbau, Geotechnik und Bautechnik. Bei der Dienststelle Ilmenau befindet sich das Dienstleistungszentrum Informationstechnik der 
BVBS
 (
DLZ
-
IT
).
Abteilungen
Die Abteilung 
Bautechnik
 bearbeitet konstruktive, statische, baustoffspezifische und gestalterische Fragen an Bauwerken der Bundeswasserstraßen. Sie unterstützt die Dienststellen der 
WSV
 sowohl bei Planfeststellung, Neu- und Ausbauvorhaben als auch bei Substanzerhaltung und Ersatzinvestitionen. Dazu gehören die Sammlung und Auswertung von praktischen Erfahrungen, Forschungs- und Entwicklungsvorhaben sowie normative Aufgaben.
Die Bearbeitungen erfolgen ganzheitlich und mit adäquaten numerischen Methoden und Modellen nah dem Stand von Wissenschaft und Technik. Qualifizierte Labore für Materialuntersuchungen unterstützen gutachtliche und wissenschaftliche Arbeiten.
Die Abteilung Bautechnik gliedert sich in die Referate
Massivbau
Stahlbau, Korrosionsschutz / Baustoffchemie
Baustoffe
Konstruktive Gestaltung
Bauwerkserhaltung (zusammen mit 
Abt.
 Geotechnik)
die die Fragestellungen arbeitsteilig und fachübergreifend lösen.
Die Abteilung 
Geotechnik
 berät die 
WSV
 bei dem Neubau, der Unterhaltung und der Instandsetzung der Bauwerke; dazu erstellt sie Baugrund- und Gründungsgutachten und führt Messungen an Gründungen sowie an Dämmen durch. Sie untersucht und prognostiziert die Grundwasserverhältnisse sowie die Auswirkungen von Erschütterungen (Verdichten, Rammen und Sprengen) bei Baumaßnahmen an den Wasserstraßen und berät beim Bau von Ufer- und Sohlenbefestigungen. Die Abteilung Geotechnik führt praktische und wissenschaftliche Versuchs- und Forschungsarbeiten auf dem Gebiet der Geotechnik des Verkehrswasserbaus aus. Dazu gehört die Sammlung von Erfahrungen sowie normative Aufgaben und Schulungen für die 
WSV
 auf den Gebieten
Baugrunderkundung
Grundbau
Grundwasser
Erdbau und Uferschutz
Baugrunddynamik
Der Abteilung 
Wasserbau
 im Binnenbereich obliegt die fachwissenschaftliche Beratung von 
WSV
 und 
BMVBS
 auf dem Gebiet der wasserbaulichen Aufgaben an den natürlichen und künstlichen Wasserstraßen (Flüsse, Schifffahrtskanäle) im Binnenbereich. Hierzu werden in den Referaten
Flusssysteme I und II
Wasserbauwerke
Schiff / Wasserstraße, Naturuntersuchungen und
in der Fachgruppe Geschiebebewirtschaftung
projektbezogene Untersuchungen sowie ingenieurwissenschaftliche Versuchs- und Forschungsarbeiten unter Anwendung physikalischer und mathematischer Modelle durchgeführt.
Die Untersuchungen der Abteilung sind Entscheidungsgrundlagen für Unterhaltungs- und Ausbauplanungen (Fahrrinnenabmessungen, Regelungsbauwerke, Maßnahmen zur Stabilisierung des Gewässerbet tes), den wirtschaftlichen Betrieb künstlicher und staugeregelter Wasserstraßen (
u. a.
 Automatisierungskonzeption für Stauhaltungsketten) und schließlich die Optimierung von Unterhaltungsstrategien für Wasserstraßen unter Beachtung der Anforderungen aus Schifffahrt, Landeskultur und Ökologie ein. Als Grundlage für Abwägungen zwischen verkehrswasserbaulichen Verbesserungen und wasserwirtschaftlichen und ökologischen Belangen beinhalten sie Auswirkungsprognosen in Bezug auf die abiotischen Randbedingungen.
Das 
Dienstleistungszentrum Informationstechnik der BVBS 
(
DLZ
-
IT
) ist ein zentraler Dienstleister für die Bundesverwaltung für Verkehr, Bau und Stadtentwicklung; es gliedert sich in folgende Referate:
IT
-Grundlagen
IT
-Einsatz im technischen Bereich der WSV
IT
-Einsatz im administrativen Bereich der WSV
System- und Kommunikationstechnik, zentrale Informationssysteme
Fachzentrum 
MaAGIE
Das 
Fachzentrum 
MaAGIE
 (
M
odernisierung 
a
dministrativer 
A
ufgaben durch 
G
eschäftsprozessoptimierung und 
I
T-
E
insatz) ist als 
IT
-Dienstleistungszentrum der Bundesverwaltung für Verkehr, Bau und Stadtentwicklung (BVBS) bei der 
F-
IT
 eingerichtet.
Hier werden die Inhalte des Programms 
MaAGIE
 im Sinne einer einheitlichen funktionalen und technischen Lösung zur Rationalisierung, Qualitätssteigerung und Transparenz umgesetzt.
Die Abteilung 
Wasserbau im Küstenbereich
 (Dienststelle Hamburg) berät die Dienststellen der 
WSV
 an den Seeschifffahrtsstraßen auf den Gebieten des Wasserbaus (Ausbau, Strombau und Unterhaltung), des Erd- und Grundbaus und der Wasserfahrzeuge. Hierzu führt sie Messungen in der Natur, Laboruntersuchungen und theoretische Studien durch und berät auf Grundlage umfangreicher, dokumentierter Erfahrungen. In diesen Fachgebieten werden auch normative Arbeiten sowie Forschungs- und Entwicklungsarbeiten geleistet. Die Referate
Geotechnik Nord (auch tätig in der Norddeutschen Tiefebene)
Ästuarsysteme I und II
Wasserfahrzeuge
arbeiten im Bereich der Grundlagen und am Objekt interdisziplinär.
Das Referat Wasserfahrzeuge berät die Dienststellen der 
WSV
 und das 
BMVBS
 auf dem Gebiet der Schiffstechnik. Bei der Entwicklung, Planung und dem Neubau von Wasserfahrzeugen erarbeitet es Konzepte, Planungs- und Ausführungsunterlagen. Bei der Beschaffung von Wasserfahrzeug-Großprojekten für die 
WSV
 und das Bundesamt für Seeschifffahrt und Hydrographie (
BSH
) – sowie in Amtshilfe auch für andere Bundesressorts – obliegt dem Referat darüber hinaus die gesamte Abwicklung der Baumaßnahmen.

Siehe http://www.bund.de/DE/Behoerden/B/BAW/Bundesanstalt-fuer-Wasserbau.html",Obere Bundesbehörde,,,,,http://www.baw.de,DE,,poststelle@baw.de,"Kußmaulstraße 17
76187 Karlsruhe, Baden-Württemberg
Deutschland
Postanschrift:
Postfach 21 02 53, 76152 Karlsruhe
Telefon: 
+49 721 9726-0
Fax: 
+49 721 9726-4540
poststelle@baw.de


  
Dienststelle Hamburg
Wedeler Landstraße 157
22559 Hamburg, Freie und Hansestadt Hamburg
Deutschland
Telefon: 
+49 40 81908-0
Fax: 
+49 40 81908-373
info.hamburg@baw.de

  
Dienststelle Ilmenau
Am Ehrenberg 8
98693 Ilmenau, Freistaat Thüringen
Deutschland
Telefon: 
+49 3677 669-0
Fax: 
+49 3677 669-3333
poststelle@ilmenau.baw.de","Hauptadresse
Kußmaulstraße 17
76187 Karlsruhe, Baden-Württemberg
Deutschland
Postanschrift:
Postfach 21 02 53, 76152 Karlsruhe
Telefon: 
+49 721 9726-0
Fax: 
+49 721 9726-4540
poststelle@baw.de","Bundesanstalt für Wasserbau, BAW, Wasserbau, Geotechnik, Bautechnik, Wasserbautechnik",
de/bundesanstalt-technisches-hilfswerk,Bundesanstalt Technisches Hilfswerk,,,"Das Technische Hilfswerk 
(THW)
 ist die Katastrophenschutzorganisation der Bundesregierung. Zu ihren gesetzlichen Aufgaben gehören die Leistung technischer Hilfe im Inland ebenso wie die Leistung humanitärer Hilfe im Ausland.
Mehr als 60.000 ehrenamtliche Techniker, Ingenieure und Spezialisten anderer Fachgebiete sowie rund 850 hauptamtlich Beschäftigte arbeiten heute für das bundesweit organisierte 
THW
. Hinzu kommen rund 10.000 Junghelfer im Alter zwischen 10 und 17 Jahren, die spielerisch an die Aufgaben des THW herangeführt werden.
Sie alle bilden das Fundament für die qualifizierte Technische Hilfe im In- und Ausland. 6.000 Fahrzeuge verschiedenster Art stehen dem 
THW
 zur Verfügung. Die Vielfalt der spezialisierten taktischen Einheiten (Fachgruppen) spiegelt die Einsatzbreite des THW wieder: Bergung, Räumung, Elektroversorgung, Wasserschaden/Pumpen, Führung/Kommunikation, Brückenbau, SEEBA, Infrastruktur, Wassergefahren, Ortung, Logistik, Trinkwasserversorgung und Ölschaden.

Siehe http://www.bund.de/DE/Behoerden/B/Bundesanstalt-THW/Bundesanstalt-Technisches-Hilfswerk.html",Andere,,,,,http://www.thw.de,DE,,poststelle@thw.de,,"Hauptsitz
Provinzialstraße 93
53127 Bonn, Nordrhein-Westfalen
Deutschland
Postanschrift:
Postfach 18 67, 53008 Bonn
Telefon: 
+49 228 940-0
Telefon(IVBB):
+49 22899 450-0
Fax: 
+49 228 940-1520
Fax(IVBB):
+49 22899 450-1520
poststelle@thw.de","Bundesanstalt Technisches Hilfswerk, THW, Katastrophenschutzorganisation, Katastrophenschutz, Zivilschutz, Katastrophenvorbeugung,",
de/bundesanzeiger-verlagsgesellschaft-mbh,Bundesanzeiger Verlagsgesellschaft mbH,,,"Gegenstand des Unternehmens ist der Druck und Vertrieb von amtlichen Veröffentlichungen, insbesondere Druck und Vertrieb des Bundesanzeiger sowie des Bundesgesetzblattes, die Sammlung und Verbreitung von Informationen über Online-Dienste, elektronische Datenträger und Datennetze, die Erstellung und Vermarktung von elektronischen Datenbanken und -trägern, die Herausgabe von Fachbüchern und Veröffentlichungen sowie die Durchführung von Fachseminaren

Siehe http://www.bund.de/DE/Behoerden/B/Bundesanzeiger-Verlagsgesellschaft-mbH/Bundesanzeiger-Verlagsgesellschaft-mbH.html",Andere,,,,,http://www.bundesanzeiger.de,DE,,,"Amsterdamer Straße 192
50735 Köln, Nordrhein-Westfalen
Deutschland
Telefon: 
+49 221 97668-0
Fax: 
+49 221 97668-278","Hauptadresse
Amsterdamer Straße 192
50735 Köln, Nordrhein-Westfalen
Deutschland
Telefon: 
+49 221 97668-0
Fax: 
+49 221 97668-278","Bundesanzeiger Verlagsgesellschaft mbH, Bundesgesetzblatt",
de/bundesarbeitsgemeinschaft-katholische-jugendsozialarbeit-e-v,Bundesarbeitsgemeinschaft Katholische Jugendsozialarbeit e. V.,,,,Andere,,,,,http://www.bagkjs.de,DE,,bagkjs@jugendsozialarbeit.de,"Carl-Mosterts-Platz 1
40477 Düsseldorf, Nordrhein-Westfalen
Deutschland
Telefon: 
+49 211 94485-0
Fax: 
+49 211 486509
bagkjs@jugendsozialarbeit.de


  
Büro Berlin
Chausseestraße 128 -129
10115 Berlin, Berlin
Deutschland
Telefon: 
+49 30 28878956
Fax: 
+49 30 28878955
bagkjs@jugendsozialarbeit.de","Hauptadresse
Carl-Mosterts-Platz 1
40477 Düsseldorf, Nordrhein-Westfalen
Deutschland
Telefon: 
+49 211 94485-0
Fax: 
+49 211 486509
bagkjs@jugendsozialarbeit.de","Bundesarbeitsgemeinschaft Katholische Jugendsozialarbeit e. V., BAG-KJS, Jugendsozialarbeit, Sozialarbeit, Soziale Beratung, Kirchliche Sozialarbeit",
de/bundesarbeitsgericht,Bundesarbeitsgericht,,,"Das Bundesarbeitsgericht ist die höchste Instanz der deutschen Arbeitsgerichtsbarkeit. Als oberster Gerichtshof (Art. 95 Abs. 1 Grundgesetz) steht das Bundesarbeitsgericht gleichrangig und selbstständig neben dem Bundesgerichtshof, dem Bundesverwaltungsgericht, dem Bundesfinanzhof und dem Bundessozialgericht.
Das Bundesarbeitsgericht überprüft im Wesentlichen Entscheidungen der Landesarbeitsgerichte auf Rechtsfehler. Es ist ferner zuständig, wenn eine Prozesspartei geltend macht, das Landesarbeitsgericht habe zu unrecht ein Rechtsmittel nicht zugelassen.
Das Bundesarbeitsgericht entscheidet durch Senate. Diese bestehen je aus einem Vorsitzenden Richter, zwei berufsrichterlichen Beisitzern und je einem ehrenamtlichen Richter aus dem Kreise der Arbeitnehmer und der Arbeitgeber. Gegenwärtig bestehen zehn Senate mit insgesamt 35 Berufsrichtern und 210 ehrenamtlichen Richtern.
Das Bundesarbeitsgericht entscheidet nur über Rechtsfragen; es ist an die tatsächlichen Feststellungen der Landesarbeitsgerichte gebunden. Die Entscheidung darüber, ob das angefochtene Berufungsurteil Rechtsfehler enthält, dient sowohl dem Interesse der Parteien an einem richtigen und sachgerechten Urteil als auch der Wahrung einer einheitlichen Rechtsprechung und damit der Stärkung der Rechtssicherheit sowie der Rechtsfortbildung.
Das Bundesarbeitsgericht nahm am 21. April 1954 seine Arbeit auf. Als Sitz bestimmte § 40 des Arbeitsgerichtsgesetzes die Stadt Kassel. Im Zuge der Wiedervereinigung wurde entsprechend dem Vorschlag der unabhängigen Föderalismuskommission vom Deutschen Bundestag beschlossen, das Bundesarbeitsgericht nach Thüringen zu verlegen. 1993 wurde die Landeshauptstadt Erfurt als künftiger Gerichtssitz festgelegt. Am 22. November 1999 hat das Bundesarbeitsgericht seinen Dienstbetrieb in Erfurt aufgenommen.
Auf der Homepage des Bundesarbeitsgerichts, 
www.bundesarbeitsgericht.de
, sind die Entscheidungen des Bundesarbeitsgerichts des laufenden und der vorhergehenden vier Jahre sowie Informationen über Arbeitsweise und Organisation detailliert dargestellt.

Siehe http://www.bund.de/DE/Behoerden/B/Bundesarbeitsgericht/Bundesarbeitsgericht.html",Andere,,,,,http://www.bundesarbeitsgericht.de,DE,,bag@bundesarbeitsgericht.de,"Hugo-Preuß-Platz 1
99084 Erfurt, Freistaat Thüringen
Deutschland
Postanschrift:
99113 Erfurt
Telefon: 
+49 361 2636-0
Fax: 
+49 361 2636-2000
bag@bundesarbeitsgericht.de","Hauptadresse
Hugo-Preuß-Platz 1
99084 Erfurt, Freistaat Thüringen
Deutschland
Postanschrift:
99113 Erfurt
Telefon: 
+49 361 2636-0
Fax: 
+49 361 2636-2000
bag@bundesarbeitsgericht.de","Bundesarbeitsgericht, BAG, Arbeitsgericht, Arbeitsgerichtsbarkeit",
