id,name,abbreviation,other_names,description,classification,parent_id,founding_date,dissolution_date,image,url,jurisdiction_code,phone,email,address,contact,tags,source_url
ch/bundesrat-eidgenoessisches-finanzdepartement-eidgenoessische-steuerverwaltung-direktion-wehrpflichtersatzabgabe-wpe-,Bundesrat - Eidgenössisches Finanzdepartement - Eidgenössische Steuerverwaltung - Direktion - Wehrpflichtersatzabgabe (WPE),,,Federal-level entities of the Swiss government,Federal,ch/bundesrat-eidgenoessisches-finanzdepartement-eidgenoessische-steuerverwaltung-direktion,,,,"http://www.staatskalender.admin.ch/navigate.html?dn=ou=Wehrpflichtersatzabgabe+(WPE),ou=Direktion,ou=Eidg.+Steuerverwaltung,ou=Eidg.+Finanzdepartement,ou=Bundesrat",CH,,,Eigerstrasse 65 3003 Bern,,,"http://www.staatskalender.admin.ch/navigate.html?dn=ou=Wehrpflichtersatzabgabe+(WPE),ou=Direktion,ou=Eidg.+Steuerverwaltung,ou=Eidg.+Finanzdepartement,ou=Bundesrat"
ch/bundesrat-eidgenoessisches-finanzdepartement-eidgenoessische-steuerverwaltung-direktion-abteilung-grundlagen,Bundesrat - Eidgenössisches Finanzdepartement - Eidgenössische Steuerverwaltung - Direktion - Abteilung Grundlagen,,,Federal-level entities of the Swiss government,Federal,ch/bundesrat-eidgenoessisches-finanzdepartement-eidgenoessische-steuerverwaltung-direktion,,,,"http://www.staatskalender.admin.ch/navigate.html?dn=ou=Abteilung+Grundlagen,ou=Direktion,ou=Eidg.+Steuerverwaltung,ou=Eidg.+Finanzdepartement,ou=Bundesrat",CH,,,Eigerstrasse 65 3003 Bern,,,"http://www.staatskalender.admin.ch/navigate.html?dn=ou=Abteilung+Grundlagen,ou=Direktion,ou=Eidg.+Steuerverwaltung,ou=Eidg.+Finanzdepartement,ou=Bundesrat"
ch/bundesrat-eidgenoessisches-finanzdepartement-eidgenoessische-steuerverwaltung-direktion-hauptabteilung-direkte-bundessteuer-verrechnungssteuer-stempelabgaben-dvs,"Bundesrat - Eidgenössisches Finanzdepartement - Eidgenössische Steuerverwaltung - Direktion - Hauptabteilung Direkte Bundessteuer, Verrechnungssteuer, Stempelabgaben DVS",,,Federal-level entities of the Swiss government,Federal,ch/bundesrat-eidgenoessisches-finanzdepartement-eidgenoessische-steuerverwaltung-direktion,,,,"http://www.staatskalender.admin.ch/navigate.html?dn=ou=HA+DBST-+VST-+Stempelabgaben+(DVS),ou=Direktion,ou=Eidg.+Steuerverwaltung,ou=Eidg.+Finanzdepartement,ou=Bundesrat",CH,,,Eigerstrasse 65 3003 Bern,,,"http://www.staatskalender.admin.ch/navigate.html?dn=ou=HA+DBST-+VST-+Stempelabgaben+(DVS),ou=Direktion,ou=Eidg.+Steuerverwaltung,ou=Eidg.+Finanzdepartement,ou=Bundesrat"
ch/bundesrat-eidgenoessisches-finanzdepartement-eidgenoessische-steuerverwaltung-direktion-hauptabteilung-direkte-bundessteuer-verrechnungssteuer-stempelabgaben-dvs-dvs-stabsstelle-gesetzgebung,"Bundesrat - Eidgenössisches Finanzdepartement - Eidgenössische Steuerverwaltung - Direktion - Hauptabteilung Direkte Bundessteuer, Verrechnungssteuer, Stempelabgaben DVS - DVS - Stabsstelle Gesetzgebung",Stabsstelle Gesetzgebung,,Federal-level entities of the Swiss government,Federal,ch/bundesrat-eidgenoessisches-finanzdepartement-eidgenoessische-steuerverwaltung-direktion-hauptabteilung-direkte-bundessteuer-verrechnungssteuer-stempelabgaben-dvs,,,,"http://www.staatskalender.admin.ch/navigate.html?dn=ou=DVS+-+Stabsstelle+Gesetzgebung,ou=HA+DBST-+VST-+Stempelabgaben+(DVS),ou=Direktion,ou=Eidg.+Steuerverwaltung,ou=Eidg.+Finanzdepartement,ou=Bundesrat",CH,,,Eigerstrasse 65 3003 Bern,,,"http://www.staatskalender.admin.ch/navigate.html?dn=ou=DVS+-+Stabsstelle+Gesetzgebung,ou=HA+DBST-+VST-+Stempelabgaben+(DVS),ou=Direktion,ou=Eidg.+Steuerverwaltung,ou=Eidg.+Finanzdepartement,ou=Bundesrat"
ch/bundesrat-eidgenoessisches-finanzdepartement-eidgenoessische-steuerverwaltung-direktion-hauptabteilung-direkte-bundessteuer-verrechnungssteuer-stempelabgaben-dvs-dvs-abteilung-erhebung,"Bundesrat - Eidgenössisches Finanzdepartement - Eidgenössische Steuerverwaltung - Direktion - Hauptabteilung Direkte Bundessteuer, Verrechnungssteuer, Stempelabgaben DVS - DVS - Abteilung Erhebung",Abteilung Erhebung,,Federal-level entities of the Swiss government,Federal,ch/bundesrat-eidgenoessisches-finanzdepartement-eidgenoessische-steuerverwaltung-direktion-hauptabteilung-direkte-bundessteuer-verrechnungssteuer-stempelabgaben-dvs,,,,"http://www.staatskalender.admin.ch/navigate.html?dn=ou=DVS+-+Abteilung+Erhebung,ou=HA+DBST-+VST-+Stempelabgaben+(DVS),ou=Direktion,ou=Eidg.+Steuerverwaltung,ou=Eidg.+Finanzdepartement,ou=Bundesrat",CH,,,Eigerstrasse 65 3003 Bern,,,"http://www.staatskalender.admin.ch/navigate.html?dn=ou=DVS+-+Abteilung+Erhebung,ou=HA+DBST-+VST-+Stempelabgaben+(DVS),ou=Direktion,ou=Eidg.+Steuerverwaltung,ou=Eidg.+Finanzdepartement,ou=Bundesrat"
ch/bundesrat-eidgenoessisches-finanzdepartement-eidgenoessische-steuerverwaltung-direktion-hauptabteilung-direkte-bundessteuer-verrechnungssteuer-stempelabgaben-dvs-dvs-abteilung-rueckerstattung,"Bundesrat - Eidgenössisches Finanzdepartement - Eidgenössische Steuerverwaltung - Direktion - Hauptabteilung Direkte Bundessteuer, Verrechnungssteuer, Stempelabgaben DVS - DVS - Abteilung Rückerstattung",Abteilung Rückerstattung,,Federal-level entities of the Swiss government,Federal,ch/bundesrat-eidgenoessisches-finanzdepartement-eidgenoessische-steuerverwaltung-direktion-hauptabteilung-direkte-bundessteuer-verrechnungssteuer-stempelabgaben-dvs,,,,"http://www.staatskalender.admin.ch/navigate.html?dn=ou=DVS+-+Abteilung+Rueckerstattung,ou=HA+DBST-+VST-+Stempelabgaben+(DVS),ou=Direktion,ou=Eidg.+Steuerverwaltung,ou=Eidg.+Finanzdepartement,ou=Bundesrat",CH,,,Eigerstrasse 65 3003 Bern,,,"http://www.staatskalender.admin.ch/navigate.html?dn=ou=DVS+-+Abteilung+Rueckerstattung,ou=HA+DBST-+VST-+Stempelabgaben+(DVS),ou=Direktion,ou=Eidg.+Steuerverwaltung,ou=Eidg.+Finanzdepartement,ou=Bundesrat"
ch/bundesrat-eidgenoessisches-finanzdepartement-eidgenoessische-steuerverwaltung-direktion-hauptabteilung-direkte-bundessteuer-verrechnungssteuer-stempelabgaben-dvs-dvs-abteilung-externe-pruefung,"Bundesrat - Eidgenössisches Finanzdepartement - Eidgenössische Steuerverwaltung - Direktion - Hauptabteilung Direkte Bundessteuer, Verrechnungssteuer, Stempelabgaben DVS - DVS - Abteilung Externe Prüfung",Abteilung Externe Prüfung,,Federal-level entities of the Swiss government,Federal,ch/bundesrat-eidgenoessisches-finanzdepartement-eidgenoessische-steuerverwaltung-direktion-hauptabteilung-direkte-bundessteuer-verrechnungssteuer-stempelabgaben-dvs,,,,"http://www.staatskalender.admin.ch/navigate.html?dn=ou=DVS+-+Abteilung+Externe+Pruefung,ou=HA+DBST-+VST-+Stempelabgaben+(DVS),ou=Direktion,ou=Eidg.+Steuerverwaltung,ou=Eidg.+Finanzdepartement,ou=Bundesrat",CH,,,Eigerstrasse 65 3003 Bern,,,"http://www.staatskalender.admin.ch/navigate.html?dn=ou=DVS+-+Abteilung+Externe+Pruefung,ou=HA+DBST-+VST-+Stempelabgaben+(DVS),ou=Direktion,ou=Eidg.+Steuerverwaltung,ou=Eidg.+Finanzdepartement,ou=Bundesrat"
ch/bundesrat-eidgenoessisches-finanzdepartement-eidgenoessische-steuerverwaltung-direktion-hauptabteilung-direkte-bundessteuer-verrechnungssteuer-stempelabgaben-dvs-abteilung-aufsicht-kantone,"Bundesrat - Eidgenössisches Finanzdepartement - Eidgenössische Steuerverwaltung - Direktion - Hauptabteilung Direkte Bundessteuer, Verrechnungssteuer, Stempelabgaben DVS - Abteilung Aufsicht Kantone",,,Federal-level entities of the Swiss government,Federal,ch/bundesrat-eidgenoessisches-finanzdepartement-eidgenoessische-steuerverwaltung-direktion-hauptabteilung-direkte-bundessteuer-verrechnungssteuer-stempelabgaben-dvs,,,,"http://www.staatskalender.admin.ch/navigate.html?dn=ou=DVS+-+Abteilung+Aufsicht+Kantone,ou=HA+DBST-+VST-+Stempelabgaben+(DVS),ou=Direktion,ou=Eidg.+Steuerverwaltung,ou=Eidg.+Finanzdepartement,ou=Bundesrat",CH,,,Eigerstrasse 65 3003 Bern,,,"http://www.staatskalender.admin.ch/navigate.html?dn=ou=DVS+-+Abteilung+Aufsicht+Kantone,ou=HA+DBST-+VST-+Stempelabgaben+(DVS),ou=Direktion,ou=Eidg.+Steuerverwaltung,ou=Eidg.+Finanzdepartement,ou=Bundesrat"
ch/bundesrat-eidgenoessisches-finanzdepartement-eidgenoessische-steuerverwaltung-direktion-hauptabteilung-direkte-bundessteuer-verrechnungssteuer-stempelabgaben-dvs-dvs-abteilung-recht,"Bundesrat - Eidgenössisches Finanzdepartement - Eidgenössische Steuerverwaltung - Direktion - Hauptabteilung Direkte Bundessteuer, Verrechnungssteuer, Stempelabgaben DVS - DVS - Abteilung Recht",Abteilung Recht,,Federal-level entities of the Swiss government,Federal,ch/bundesrat-eidgenoessisches-finanzdepartement-eidgenoessische-steuerverwaltung-direktion-hauptabteilung-direkte-bundessteuer-verrechnungssteuer-stempelabgaben-dvs,,,,"http://www.staatskalender.admin.ch/navigate.html?dn=ou=DVS+-+Abteilung+Recht,ou=HA+DBST-+VST-+Stempelabgaben+(DVS),ou=Direktion,ou=Eidg.+Steuerverwaltung,ou=Eidg.+Finanzdepartement,ou=Bundesrat",CH,,,Eigerstrasse 65 3003 Bern,,,"http://www.staatskalender.admin.ch/navigate.html?dn=ou=DVS+-+Abteilung+Recht,ou=HA+DBST-+VST-+Stempelabgaben+(DVS),ou=Direktion,ou=Eidg.+Steuerverwaltung,ou=Eidg.+Finanzdepartement,ou=Bundesrat"
ch/bundesrat-eidgenoessisches-finanzdepartement-eidgenoessische-steuerverwaltung-direktion-hauptabteilung-direkte-bundessteuer-verrechnungssteuer-stempelabgaben-dvs-dvs-abteilung-recht-dvs-recht-sekretariat,"Bundesrat - Eidgenössisches Finanzdepartement - Eidgenössische Steuerverwaltung - Direktion - Hauptabteilung Direkte Bundessteuer, Verrechnungssteuer, Stempelabgaben DVS - DVS - Abteilung Recht - DVS Recht Sekretariat",,,Federal-level entities of the Swiss government,Federal,ch/bundesrat-eidgenoessisches-finanzdepartement-eidgenoessische-steuerverwaltung-direktion-hauptabteilung-direkte-bundessteuer-verrechnungssteuer-stempelabgaben-dvs-dvs-abteilung-recht,,,,"http://www.staatskalender.admin.ch/navigate.html?dn=ou=DVS+Recht+Sekretariat,ou=DVS+-+Abteilung+Recht,ou=HA+DBST-+VST-+Stempelabgaben+(DVS),ou=Direktion,ou=Eidg.+Steuerverwaltung,ou=Eidg.+Finanzdepartement,ou=Bundesrat",CH,,,,,,"http://www.staatskalender.admin.ch/navigate.html?dn=ou=DVS+Recht+Sekretariat,ou=DVS+-+Abteilung+Recht,ou=HA+DBST-+VST-+Stempelabgaben+(DVS),ou=Direktion,ou=Eidg.+Steuerverwaltung,ou=Eidg.+Finanzdepartement,ou=Bundesrat"
ch/bundesrat-eidgenoessisches-finanzdepartement-eidgenoessische-steuerverwaltung-direktion-hauptabteilung-direkte-bundessteuer-verrechnungssteuer-stempelabgaben-dvs-dvs-abteilung-strafsachen-und-untersuchungen,"Bundesrat - Eidgenössisches Finanzdepartement - Eidgenössische Steuerverwaltung - Direktion - Hauptabteilung Direkte Bundessteuer, Verrechnungssteuer, Stempelabgaben DVS - DVS Abteilung Strafsachen und Untersuchungen",,,Federal-level entities of the Swiss government,Federal,ch/bundesrat-eidgenoessisches-finanzdepartement-eidgenoessische-steuerverwaltung-direktion-hauptabteilung-direkte-bundessteuer-verrechnungssteuer-stempelabgaben-dvs,,,,"http://www.staatskalender.admin.ch/navigate.html?dn=ou=DVS+-+Abteilung+ASU,ou=HA+DBST-+VST-+Stempelabgaben+(DVS),ou=Direktion,ou=Eidg.+Steuerverwaltung,ou=Eidg.+Finanzdepartement,ou=Bundesrat",CH,,,Eigerstrasse 65 3003 Bern,,,"http://www.staatskalender.admin.ch/navigate.html?dn=ou=DVS+-+Abteilung+ASU,ou=HA+DBST-+VST-+Stempelabgaben+(DVS),ou=Direktion,ou=Eidg.+Steuerverwaltung,ou=Eidg.+Finanzdepartement,ou=Bundesrat"
ch/bundesrat-eidgenoessisches-finanzdepartement-eidgenoessische-steuerverwaltung-direktion-hauptabteilung-direkte-bundessteuer-verrechnungssteuer-stempelabgaben-dvs-allgemeine-dienste,"Bundesrat - Eidgenössisches Finanzdepartement - Eidgenössische Steuerverwaltung - Direktion - Hauptabteilung Direkte Bundessteuer, Verrechnungssteuer, Stempelabgaben DVS - Allgemeine Dienste",,,Federal-level entities of the Swiss government,Federal,ch/bundesrat-eidgenoessisches-finanzdepartement-eidgenoessische-steuerverwaltung-direktion-hauptabteilung-direkte-bundessteuer-verrechnungssteuer-stempelabgaben-dvs,,,,"http://www.staatskalender.admin.ch/navigate.html?dn=ou=DVS+-+Allgemeine+Dienste,ou=HA+DBST-+VST-+Stempelabgaben+(DVS),ou=Direktion,ou=Eidg.+Steuerverwaltung,ou=Eidg.+Finanzdepartement,ou=Bundesrat",CH,,,Eigerstrasse 65 3003 Bern,,,"http://www.staatskalender.admin.ch/navigate.html?dn=ou=DVS+-+Allgemeine+Dienste,ou=HA+DBST-+VST-+Stempelabgaben+(DVS),ou=Direktion,ou=Eidg.+Steuerverwaltung,ou=Eidg.+Finanzdepartement,ou=Bundesrat"
ch/bundesrat-eidgenoessisches-finanzdepartement-eidgenoessische-steuerverwaltung-direktion-hauptabteilung-mehrwertsteuer-mwst,Bundesrat - Eidgenössisches Finanzdepartement - Eidgenössische Steuerverwaltung - Direktion - Hauptabteilung Mehrwertsteuer MWST,,,Federal-level entities of the Swiss government,Federal,ch/bundesrat-eidgenoessisches-finanzdepartement-eidgenoessische-steuerverwaltung-direktion,,,,"http://www.staatskalender.admin.ch/navigate.html?dn=ou=HA+Mehrwertsteuer+(MWST),ou=Direktion,ou=Eidg.+Steuerverwaltung,ou=Eidg.+Finanzdepartement,ou=Bundesrat",CH,,,Schwarztorstrasse 50 3003 Bern,,,"http://www.staatskalender.admin.ch/navigate.html?dn=ou=HA+Mehrwertsteuer+(MWST),ou=Direktion,ou=Eidg.+Steuerverwaltung,ou=Eidg.+Finanzdepartement,ou=Bundesrat"
ch/bundesrat-eidgenoessisches-finanzdepartement-eidgenoessische-steuerverwaltung-direktion-hauptabteilung-mehrwertsteuer-mwst-beschaffung,Bundesrat - Eidgenössisches Finanzdepartement - Eidgenössische Steuerverwaltung - Direktion - Hauptabteilung Mehrwertsteuer MWST - Beschaffung,,,Federal-level entities of the Swiss government,Federal,ch/bundesrat-eidgenoessisches-finanzdepartement-eidgenoessische-steuerverwaltung-direktion-hauptabteilung-mehrwertsteuer-mwst,,,,"http://www.staatskalender.admin.ch/navigate.html?dn=ou=Beschaffung,ou=HA+Mehrwertsteuer+(MWST),ou=Direktion,ou=Eidg.+Steuerverwaltung,ou=Eidg.+Finanzdepartement,ou=Bundesrat",CH,,,,,,"http://www.staatskalender.admin.ch/navigate.html?dn=ou=Beschaffung,ou=HA+Mehrwertsteuer+(MWST),ou=Direktion,ou=Eidg.+Steuerverwaltung,ou=Eidg.+Finanzdepartement,ou=Bundesrat"
ch/bundesrat-eidgenoessisches-finanzdepartement-eidgenoessische-steuerverwaltung-direktion-hauptabteilung-mehrwertsteuer-mwst-mwst-stabsstelle-gesetzgebung,Bundesrat - Eidgenössisches Finanzdepartement - Eidgenössische Steuerverwaltung - Direktion - Hauptabteilung Mehrwertsteuer MWST - MWST - Stabsstelle Gesetzgebung,Stabsstelle Gesetzgebung,,Federal-level entities of the Swiss government,Federal,ch/bundesrat-eidgenoessisches-finanzdepartement-eidgenoessische-steuerverwaltung-direktion-hauptabteilung-mehrwertsteuer-mwst,,,,"http://www.staatskalender.admin.ch/navigate.html?dn=ou=MWST+-+Stabsstelle+Gesetzgebung,ou=HA+Mehrwertsteuer+(MWST),ou=Direktion,ou=Eidg.+Steuerverwaltung,ou=Eidg.+Finanzdepartement,ou=Bundesrat",CH,,,Schwarztorstrasse 50 3003 Bern,,,"http://www.staatskalender.admin.ch/navigate.html?dn=ou=MWST+-+Stabsstelle+Gesetzgebung,ou=HA+Mehrwertsteuer+(MWST),ou=Direktion,ou=Eidg.+Steuerverwaltung,ou=Eidg.+Finanzdepartement,ou=Bundesrat"
ch/bundesrat-eidgenoessisches-finanzdepartement-eidgenoessische-steuerverwaltung-direktion-hauptabteilung-mehrwertsteuer-mwst-mwst-abteilung-erhebung,Bundesrat - Eidgenössisches Finanzdepartement - Eidgenössische Steuerverwaltung - Direktion - Hauptabteilung Mehrwertsteuer MWST - MWST - Abteilung Erhebung,Abteilung Erhebung,,Federal-level entities of the Swiss government,Federal,ch/bundesrat-eidgenoessisches-finanzdepartement-eidgenoessische-steuerverwaltung-direktion-hauptabteilung-mehrwertsteuer-mwst,,,,"http://www.staatskalender.admin.ch/navigate.html?dn=ou=MWST+-+Abteilung+Erhebung,ou=HA+Mehrwertsteuer+(MWST),ou=Direktion,ou=Eidg.+Steuerverwaltung,ou=Eidg.+Finanzdepartement,ou=Bundesrat",CH,,,Schwarztorstrasse 50 3003 Bern,,,"http://www.staatskalender.admin.ch/navigate.html?dn=ou=MWST+-+Abteilung+Erhebung,ou=HA+Mehrwertsteuer+(MWST),ou=Direktion,ou=Eidg.+Steuerverwaltung,ou=Eidg.+Finanzdepartement,ou=Bundesrat"
ch/bundesrat-eidgenoessisches-finanzdepartement-eidgenoessische-steuerverwaltung-direktion-hauptabteilung-mehrwertsteuer-mwst-mwst-abteilung-externe-pruefung,Bundesrat - Eidgenössisches Finanzdepartement - Eidgenössische Steuerverwaltung - Direktion - Hauptabteilung Mehrwertsteuer MWST - MWST - Abteilung Externe Prüfung,Abteilung Externe Prüfung,,Federal-level entities of the Swiss government,Federal,ch/bundesrat-eidgenoessisches-finanzdepartement-eidgenoessische-steuerverwaltung-direktion-hauptabteilung-mehrwertsteuer-mwst,,,,"http://www.staatskalender.admin.ch/navigate.html?dn=ou=MWST+-+Abteilung+Externe+Pruefung,ou=HA+Mehrwertsteuer+(MWST),ou=Direktion,ou=Eidg.+Steuerverwaltung,ou=Eidg.+Finanzdepartement,ou=Bundesrat",CH,,,Schwarztorstrasse 50 3003 Bern,,,"http://www.staatskalender.admin.ch/navigate.html?dn=ou=MWST+-+Abteilung+Externe+Pruefung,ou=HA+Mehrwertsteuer+(MWST),ou=Direktion,ou=Eidg.+Steuerverwaltung,ou=Eidg.+Finanzdepartement,ou=Bundesrat"
